time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.116872694176,-0.0382139877726,11.4121408557,6.27078012371,6.26686530145,0.0,0.260151833921,-0.119705980112,2.46853175186,0.00948505753699,0.020233220656,0.0,495.8694942258467,494.35150239156906,495.8483601373102,495.53546270716936
1.3800000000000008,0.132802320711,-0.0456434328202,11.5627153604,6.27194128014,6.26903573556,0.0,0.270652425821,-0.12784947281,2.55044333956,0.0340556678584,0.0568668907794,0.0,435.8536334197879,438.9050972410284,435.7782537397316,437.8272393511935
1.4400000000000008,0.14931955846,-0.0535403307974,11.7188352101,6.27362111234,6.27262260268,0.0,0.27955843738,-0.135183561664,2.65332686195,0.0117280879144,0.065049256386,0.0,444.5178298410454,445.19033024381,444.25692999713,442.4226260083319
1.5000000000000009,0.166311100806,-0.0618638305882,11.882883924,6.27380871067,6.27712136829,0.0,0.286348681701,-0.142200651207,2.81458782205,-0.0258362305192,0.0897473017723,0.0,461.8721866746812,463.81991835239717,463.67465899762146,460.7141702189602
1.560000000000001,0.183584726034,-0.070578747068,12.0529754516,6.2723432778,6.28223772019,0.0,0.288945259557,-0.148436074241,2.85503312633,-0.021739399245,0.0743556074776,0.0,426.104369310631,424.79276957373787,425.1726850171416,425.52342427905637
1.620000000000001,0.20092061115,-0.0797319826667,12.2290188023,6.27210426487,0.0036948526058,0.0,0.288412322552,-0.156738188719,3.01267854772,0.0182213211456,0.0828115651245,0.0,462.84928006368335,463.51875507665386,460.07125392254545,463.22439372019676
1.680000000000001,0.218134880845,-0.0893416191735,12.410942506,6.27278035805,0.00843451206309,0.0,0.284943348387,-0.163494603773,3.051344894,-0.00865969695037,0.0699965072072,0.0,426.58131598072873,425.4908178372662,426.948573085611,424.64882036170866
1.740000000000001,0.234995503437,-0.0994167503145,12.6015647826,6.2720416021,0.0124650334167,0.0,0.276570606954,-0.172412686018,3.30203949581,-0.0208583549401,0.0608369410932,0.0,491.12777487063346,490.4508352005554,490.9951431665967,490.0894206120696
1.8000000000000012,0.251318547559,-0.10999329928,12.802341188,6.2708254225,0.0162617579153,0.0,0.267159993505,-0.18025977146,3.39024592734,-0.0191176230666,0.0677606870303,0.0,442.85794360650186,443.43000904547944,443.8853144360385,444.028169107947
1.8600000000000012,0.26705331618,-0.12102422609,13.0051580719,6.2695535895,0.0206343314948,0.0,0.256973817085,-0.187540275179,3.37037070391,-0.0257191189596,0.0815236895706,0.0,408.02090693711006,409.2524014574246,409.11011174906514,408.5218200809857
1.9200000000000013,0.282043022192,-0.132551757108,13.2094237368,6.26779102825,0.0253166680709,0.0,0.242220305062,-0.196867487511,3.43827324701,-0.0379312055304,0.0699596968313,0.0,437.721637335225,436.76311740187305,438.40780809445795,437.3916023465633
1.9800000000000013,0.295881184389,-0.144783265698,13.4245245418,6.26541144943,0.0291682188287,0.0,0.218545794085,-0.211138214521,3.73083037739,-0.0433613366882,0.0490056088838,0.0,506.14685088938273,504.6389188325827,504.0049107063524,503.61169040074134
2.0400000000000014,0.308459086301,-0.157778244917,13.648566047,6.26238226627,0.0318481646276,0.0,0.200469810592,-0.222269714965,3.73718623344,-0.0711770734225,0.0341499971268,0.0,420.4610480865691,419.17320261317735,421.42425809534967,419.01081955755933
2.1000000000000014,0.319776479112,-0.171588525153,13.8770490767,6.25795644086,0.0340949973653,0.0,0.176560259286,-0.238531621626,3.87842619155,-0.0795130667543,0.0433368753079,0.0,461.78576451073303,462.51051170628153,463.79199484851165,463.1327528656315
2.1600000000000015,0.329631880676,-0.186455224291,14.1133209532,6.25347323871,0.0366913308415,0.0,0.151696440104,-0.257496829871,3.99687101315,-0.0665411955734,0.0431426466326,0.0,457.22200851493886,457.20751603681543,456.04700876619364,457.07774524340755
2.2200000000000015,0.338021617003,-0.202485943034,14.3545201956,6.24910337836,0.0391205145199,0.0,0.127732488908,-0.277243905332,4.04291671567,-0.0899797577486,0.034561832736,0.0,435.0098033581284,434.29149511324164,436.5214666066644,434.5565092857788
2.2800000000000016,0.344913372376,-0.219803792882,14.5988808838,6.24362877296,0.0411212246149,0.0,0.101807267932,-0.300531282244,4.10219550377,-0.0938967268173,0.0307940509669,0.0,439.43645226538104,439.1244403532452,440.36172442737876,440.0304759630179
2.3400000000000016,0.350348296911,-0.238492370438,14.8435054331,6.23820641466,0.0429628869452,0.0,0.0792042380758,-0.322868589432,4.05210273655,-0.0841248953639,0.0304943029677,0.0,403.63517706320675,403.6085407767401,403.921860443622,404.7944681239262
